Location,TimeFrame,DataFormat,Data,Fips
Zip Code 11004,2012,Number,14178,11004
Zip Code 11004,2013,Number,14500,11004
Zip Code 11004,2014,Number,14045,11004
Zip Code 11004,2015,Number,13778,11004
Zip Code 11004,2016,Number,14722,11004
Zip Code 11004,2017,Number,15151,11004
Zip Code 11004,2018,Number,15234,11004
Zip Code 11005,2011,Number,1797,11005
Zip Code 11005,2012,Number,1963,11005
Zip Code 11005,2013,Number,2055,11005
Zip Code 11005,2014,Number,2123,11005
Zip Code 11005,2015,Number,1947,11005
Zip Code 11005,2016,Number,1926,11005
Zip Code 11005,2017,Number,1762,11005
Zip Code 11005,2018,Number,1749,11005
Zip Code 11040,2011,Number,40296,11040
Zip Code 11040,2012,Number,40005,11040
Zip Code 11040,2013,Number,40231,11040
Zip Code 11040,2014,Number,40799,11040
Zip Code 11040,2015,Number,41434,11040
Zip Code 11040,2016,Number,41381,11040
Zip Code 11040,2017,Number,42140,11040
Zip Code 11040,2018,Number,41877,11040
Zip Code 11096,2011,Number,8443,11096
Zip Code 11096,2012,Number,8091,11096
Zip Code 11096,2013,Number,8276,11096
Zip Code 11096,2014,Number,7884,11096
Zip Code 11096,2015,Number,8331,11096
Zip Code 11096,2016,Number,7701,11096
Zip Code 11096,2017,Number,8609,11096
Zip Code 11096,2018,Number,8311,11096
Zip Code 11101,2011,Number,23798,11101
Zip Code 11101,2012,Number,24405,11101
Zip Code 11101,2013,Number,25537,11101
Zip Code 11101,2014,Number,25317,11101
Zip Code 11101,2015,Number,25880,11101
Zip Code 11101,2016,Number,26505,11101
Zip Code 11101,2017,Number,28852,11101
Zip Code 11101,2018,Number,30043,11101
Zip Code 11102,2011,Number,33432,11102
Zip Code 11102,2012,Number,33742,11102
Zip Code 11102,2013,Number,34529,11102
Zip Code 11102,2014,Number,35027,11102
Zip Code 11102,2015,Number,35271,11102
Zip Code 11102,2016,Number,33750,11102
Zip Code 11102,2017,Number,33727,11102
Zip Code 11102,2018,Number,30800,11102
Zip Code 11103,2011,Number,36508,11103
Zip Code 11103,2012,Number,36724,11103
Zip Code 11103,2013,Number,37745,11103
Zip Code 11103,2014,Number,38257,11103
Zip Code 11103,2015,Number,39231,11103
Zip Code 11103,2016,Number,38861,11103
Zip Code 11103,2017,Number,38036,11103
Zip Code 11103,2018,Number,36140,11103
Zip Code 11104,2011,Number,26230,11104
Zip Code 11104,2012,Number,26321,11104
Zip Code 11104,2013,Number,25729,11104
Zip Code 11104,2014,Number,26555,11104
Zip Code 11104,2015,Number,26718,11104
Zip Code 11104,2016,Number,26102,11104
Zip Code 11104,2017,Number,25725,11104
Zip Code 11104,2018,Number,26119,11104
Zip Code 11105,2011,Number,38103,11105
Zip Code 11105,2012,Number,37438,11105
Zip Code 11105,2013,Number,36190,11105
Zip Code 11105,2014,Number,36816,11105
Zip Code 11105,2015,Number,37194,11105
Zip Code 11105,2016,Number,37297,11105
Zip Code 11105,2017,Number,37288,11105
Zip Code 11105,2018,Number,37382,11105
Zip Code 11106,2011,Number,36305,11106
Zip Code 11106,2012,Number,36958,11106
Zip Code 11106,2013,Number,36869,11106
Zip Code 11106,2014,Number,38633,11106
Zip Code 11106,2015,Number,38812,11106
Zip Code 11106,2016,Number,39409,11106
Zip Code 11106,2017,Number,40111,11106
Zip Code 11106,2018,Number,38363,11106
Zip Code 11109,2011,Number,2916,11109
Zip Code 11109,2012,Number,3272,11109
Zip Code 11109,2013,Number,3524,11109
Zip Code 11109,2014,Number,4337,11109
Zip Code 11109,2015,Number,4702,11109
Zip Code 11109,2016,Number,4964,11109
Zip Code 11109,2017,Number,5298,11109
Zip Code 11109,2018,Number,5981,11109
Zip Code 11201,2011,Number,51356,11201
Zip Code 11201,2012,Number,52242,11201
Zip Code 11201,2013,Number,54668,11201
Zip Code 11201,2014,Number,56488,11201
Zip Code 11201,2015,Number,58350,11201
Zip Code 11201,2016,Number,60061,11201
Zip Code 11201,2017,Number,61907,11201
Zip Code 11201,2018,Number,62823,11201
Zip Code 11203,2011,Number,80337,11203
Zip Code 11203,2012,Number,80202,11203
Zip Code 11203,2013,Number,79572,11203
Zip Code 11203,2014,Number,77011,11203
Zip Code 11203,2015,Number,75887,11203
Zip Code 11203,2016,Number,75920,11203
Zip Code 11203,2017,Number,75989,11203
Zip Code 11203,2018,Number,75451,11203
Zip Code 11204,2011,Number,78690,11204
Zip Code 11204,2012,Number,80341,11204
Zip Code 11204,2013,Number,80963,11204
Zip Code 11204,2014,Number,80349,11204
Zip Code 11204,2015,Number,80486,11204
Zip Code 11204,2016,Number,79332,11204
Zip Code 11204,2017,Number,80056,11204
Zip Code 11204,2018,Number,76978,11204
Zip Code 11205,2011,Number,38997,11205
Zip Code 11205,2012,Number,40125,11205
Zip Code 11205,2013,Number,43002,11205
Zip Code 11205,2014,Number,43320,11205
Zip Code 11205,2015,Number,43224,11205
Zip Code 11205,2016,Number,44818,11205
Zip Code 11205,2017,Number,45148,11205
Zip Code 11205,2018,Number,46064,11205
Zip Code 11206,2011,Number,79674,11206
Zip Code 11206,2012,Number,80086,11206
Zip Code 11206,2013,Number,81525,11206
Zip Code 11206,2014,Number,83180,11206
Zip Code 11206,2015,Number,84806,11206
Zip Code 11206,2016,Number,86486,11206
Zip Code 11206,2017,Number,87767,11206
Zip Code 11206,2018,Number,88349,11206
Zip Code 11207,2011,Number,89676,11207
Zip Code 11207,2012,Number,92054,11207
Zip Code 11207,2013,Number,92491,11207
Zip Code 11207,2014,Number,93465,11207
Zip Code 11207,2015,Number,94657,11207
Zip Code 11207,2016,Number,93251,11207
Zip Code 11207,2017,Number,92580,11207
Zip Code 11207,2018,Number,91972,11207
Zip Code 11208,2011,Number,93447,11208
Zip Code 11208,2012,Number,93998,11208
Zip Code 11208,2013,Number,93107,11208
Zip Code 11208,2014,Number,92262,11208
Zip Code 11208,2015,Number,93847,11208
Zip Code 11208,2016,Number,95715,11208
Zip Code 11208,2017,Number,99145,11208
Zip Code 11208,2018,Number,98660,11208
Zip Code 11209,2011,Number,71704,11209
Zip Code 11209,2012,Number,72434,11209
Zip Code 11209,2013,Number,72623,11209
Zip Code 11209,2014,Number,72582,11209
Zip Code 11209,2015,Number,70803,11209
Zip Code 11209,2016,Number,67822,11209
Zip Code 11209,2017,Number,67950,11209
Zip Code 11209,2018,Number,67809,11209
Zip Code 11210,2011,Number,64508,11210
Zip Code 11210,2012,Number,64041,11210
Zip Code 11210,2013,Number,65302,11210
Zip Code 11210,2014,Number,67042,11210
Zip Code 11210,2015,Number,67432,11210
Zip Code 11210,2016,Number,68435,11210
Zip Code 11210,2017,Number,68988,11210
Zip Code 11210,2018,Number,67040,11210
Zip Code 11211,2011,Number,90522,11211
Zip Code 11211,2012,Number,90510,11211
Zip Code 11211,2013,Number,93271,11211
Zip Code 11211,2014,Number,94681,11211
Zip Code 11211,2015,Number,97772,11211
Zip Code 11211,2016,Number,99964,11211
Zip Code 11211,2017,Number,101560,11211
Zip Code 11211,2018,Number,102624,11211
Zip Code 11212,2011,Number,80311,11212
Zip Code 11212,2012,Number,81267,11212
Zip Code 11212,2013,Number,84520,11212
Zip Code 11212,2014,Number,87751,11212
Zip Code 11212,2015,Number,88668,11212
Zip Code 11212,2016,Number,86469,11212
Zip Code 11212,2017,Number,82831,11212
Zip Code 11212,2018,Number,76527,11212
Zip Code 11213,2011,Number,62231,11213
Zip Code 11213,2012,Number,61495,11213
Zip Code 11213,2013,Number,62059,11213
Zip Code 11213,2014,Number,62756,11213
Zip Code 11213,2015,Number,64603,11213
Zip Code 11213,2016,Number,65434,11213
Zip Code 11213,2017,Number,66503,11213
Zip Code 11213,2018,Number,66295,11213
Zip Code 11214,2011,Number,78326,11214
Zip Code 11214,2012,Number,81428,11214
Zip Code 11214,2013,Number,83156,11214
Zip Code 11214,2014,Number,88297,11214
Zip Code 11214,2015,Number,91295,11214
Zip Code 11214,2016,Number,91728,11214
Zip Code 11214,2017,Number,94283,11214
Zip Code 11214,2018,Number,92946,11214
Zip Code 11215,2011,Number,65477,11215
Zip Code 11215,2012,Number,67195,11215
Zip Code 11215,2013,Number,68891,11215
Zip Code 11215,2014,Number,70156,11215
Zip Code 11215,2015,Number,70818,11215
Zip Code 11215,2016,Number,69965,11215
Zip Code 11215,2017,Number,71015,11215
Zip Code 11215,2018,Number,70156,11215
Zip Code 11216,2011,Number,53065,11216
Zip Code 11216,2012,Number,53662,11216
Zip Code 11216,2013,Number,53783,11216
Zip Code 11216,2014,Number,54440,11216
Zip Code 11216,2015,Number,53747,11216
Zip Code 11216,2016,Number,55816,11216
Zip Code 11216,2017,Number,57410,11216
Zip Code 11216,2018,Number,56308,11216
Zip Code 11217,2011,Number,38992,11217
Zip Code 11217,2012,Number,38398,11217
Zip Code 11217,2013,Number,38787,11217
Zip Code 11217,2014,Number,38567,11217
Zip Code 11217,2015,Number,38511,11217
Zip Code 11217,2016,Number,38670,11217
Zip Code 11217,2017,Number,39687,11217
Zip Code 11217,2018,Number,41407,11217
Zip Code 11218,2011,Number,76811,11218
Zip Code 11218,2012,Number,74571,11218
Zip Code 11218,2013,Number,74758,11218
Zip Code 11218,2014,Number,75132,11218
Zip Code 11218,2015,Number,75691,11218
Zip Code 11218,2016,Number,74831,11218
Zip Code 11218,2017,Number,76960,11218
Zip Code 11218,2018,Number,74508,11218
Zip Code 11219,2011,Number,94083,11219
Zip Code 11219,2012,Number,95069,11219
Zip Code 11219,2013,Number,96971,11219
Zip Code 11219,2014,Number,98719,11219
Zip Code 11219,2015,Number,97670,11219
Zip Code 11219,2016,Number,96287,11219
Zip Code 11219,2017,Number,93979,11219
Zip Code 11219,2018,Number,90036,11219
Zip Code 11220,2011,Number,99540,11220
Zip Code 11220,2012,Number,100476,11220
Zip Code 11220,2013,Number,103089,11220
Zip Code 11220,2014,Number,101715,11220
Zip Code 11220,2015,Number,102325,11220
Zip Code 11220,2016,Number,101006,11220
Zip Code 11220,2017,Number,100412,11220
Zip Code 11220,2018,Number,95643,11220
Zip Code 11221,2011,Number,77041,11221
Zip Code 11221,2012,Number,80254,11221
Zip Code 11221,2013,Number,81321,11221
Zip Code 11221,2014,Number,83773,11221
Zip Code 11221,2015,Number,83372,11221
Zip Code 11221,2016,Number,84034,11221
Zip Code 11221,2017,Number,84536,11221
Zip Code 11221,2018,Number,83835,11221
Zip Code 11222,2011,Number,33482,11222
Zip Code 11222,2012,Number,33718,11222
Zip Code 11222,2013,Number,34186,11222
Zip Code 11222,2014,Number,34580,11222
Zip Code 11222,2015,Number,35163,11222
Zip Code 11222,2016,Number,35695,11222
Zip Code 11222,2017,Number,36845,11222
Zip Code 11222,2018,Number,36492,11222
Zip Code 11223,2011,Number,73208,11223
Zip Code 11223,2012,Number,74700,11223
Zip Code 11223,2013,Number,74606,11223
Zip Code 11223,2014,Number,76651,11223
Zip Code 11223,2015,Number,79385,11223
Zip Code 11223,2016,Number,79730,11223
Zip Code 11223,2017,Number,80855,11223
Zip Code 11223,2018,Number,81789,11223
Zip Code 11224,2011,Number,45092,11224
Zip Code 11224,2012,Number,44047,11224
Zip Code 11224,2013,Number,42535,11224
Zip Code 11224,2014,Number,42698,11224
Zip Code 11224,2015,Number,43001,11224
Zip Code 11224,2016,Number,43444,11224
Zip Code 11224,2017,Number,45244,11224
Zip Code 11224,2018,Number,46707,11224
Zip Code 11225,2011,Number,58987,11225
Zip Code 11225,2012,Number,60179,11225
Zip Code 11225,2013,Number,59182,11225
Zip Code 11225,2014,Number,59613,11225
Zip Code 11225,2015,Number,60180,11225
Zip Code 11225,2016,Number,60323,11225
Zip Code 11225,2017,Number,59497,11225
Zip Code 11225,2018,Number,58882,11225
Zip Code 11226,2011,Number,99422,11226
Zip Code 11226,2012,Number,99285,11226
Zip Code 11226,2013,Number,98325,11226
Zip Code 11226,2014,Number,98299,11226
Zip Code 11226,2015,Number,99026,11226
Zip Code 11226,2016,Number,101787,11226
Zip Code 11226,2017,Number,102585,11226
Zip Code 11226,2018,Number,100277,11226
Zip Code 11228,2011,Number,42585,11228
Zip Code 11228,2012,Number,43396,11228
Zip Code 11228,2013,Number,43929,11228
Zip Code 11228,2014,Number,46059,11228
Zip Code 11228,2015,Number,47190,11228
Zip Code 11228,2016,Number,46164,11228
Zip Code 11228,2017,Number,44676,11228
Zip Code 11228,2018,Number,44994,11228
Zip Code 11229,2011,Number,77021,11229
Zip Code 11229,2012,Number,79268,11229
Zip Code 11229,2013,Number,81030,11229
Zip Code 11229,2014,Number,81351,11229
Zip Code 11229,2015,Number,81732,11229
Zip Code 11229,2016,Number,82914,11229
Zip Code 11229,2017,Number,85776,11229
Zip Code 11229,2018,Number,83615,11229
Zip Code 11230,2011,Number,85757,11230
Zip Code 11230,2012,Number,84707,11230
Zip Code 11230,2013,Number,84219,11230
Zip Code 11230,2014,Number,87064,11230
Zip Code 11230,2015,Number,88589,11230
Zip Code 11230,2016,Number,88933,11230
Zip Code 11230,2017,Number,90257,11230
Zip Code 11230,2018,Number,89075,11230
Zip Code 11231,2011,Number,35109,11231
Zip Code 11231,2012,Number,34393,11231
Zip Code 11231,2013,Number,34137,11231
Zip Code 11231,2014,Number,34605,11231
Zip Code 11231,2015,Number,35263,11231
Zip Code 11231,2016,Number,36302,11231
Zip Code 11231,2017,Number,37680,11231
Zip Code 11231,2018,Number,37845,11231
Zip Code 11232,2011,Number,27925,11232
Zip Code 11232,2012,Number,28703,11232
Zip Code 11232,2013,Number,28824,11232
Zip Code 11232,2014,Number,29452,11232
Zip Code 11232,2015,Number,29216,11232
Zip Code 11232,2016,Number,29387,11232
Zip Code 11232,2017,Number,28992,11232
Zip Code 11232,2018,Number,27602,11232
Zip Code 11233,2011,Number,66315,11233
Zip Code 11233,2012,Number,67661,11233
Zip Code 11233,2013,Number,68599,11233
Zip Code 11233,2014,Number,69637,11233
Zip Code 11233,2015,Number,71589,11233
Zip Code 11233,2016,Number,72159,11233
Zip Code 11233,2017,Number,74982,11233
Zip Code 11233,2018,Number,76819,11233
Zip Code 11234,2011,Number,94891,11234
Zip Code 11234,2012,Number,95390,11234
Zip Code 11234,2013,Number,94259,11234
Zip Code 11234,2014,Number,95610,11234
Zip Code 11234,2015,Number,95912,11234
Zip Code 11234,2016,Number,95546,11234
Zip Code 11234,2017,Number,97741,11234
Zip Code 11234,2018,Number,95666,11234
Zip Code 11235,2011,Number,71129,11235
Zip Code 11235,2012,Number,72447,11235
Zip Code 11235,2013,Number,74630,11235
Zip Code 11235,2014,Number,75622,11235
Zip Code 11235,2015,Number,76668,11235
Zip Code 11235,2016,Number,78237,11235
Zip Code 11235,2017,Number,80222,11235
Zip Code 11235,2018,Number,78128,11235
Zip Code 11236,2011,Number,94643,11236
Zip Code 11236,2012,Number,97084,11236
Zip Code 11236,2013,Number,97217,11236
Zip Code 11236,2014,Number,97714,11236
Zip Code 11236,2015,Number,98276,11236
Zip Code 11236,2016,Number,100049,11236
Zip Code 11236,2017,Number,100633,11236
Zip Code 11236,2018,Number,100331,11236
Zip Code 11237,2011,Number,52123,11237
Zip Code 11237,2012,Number,53031,11237
Zip Code 11237,2013,Number,55478,11237
Zip Code 11237,2014,Number,55258,11237
Zip Code 11237,2015,Number,54182,11237
Zip Code 11237,2016,Number,53678,11237
Zip Code 11237,2017,Number,52319,11237
Zip Code 11237,2018,Number,49310,11237
Zip Code 11238,2011,Number,50840,11238
Zip Code 11238,2012,Number,52033,11238
Zip Code 11238,2013,Number,51895,11238
Zip Code 11238,2014,Number,51959,11238
Zip Code 11238,2015,Number,52999,11238
Zip Code 11238,2016,Number,53992,11238
Zip Code 11238,2017,Number,55398,11238
Zip Code 11238,2018,Number,54540,11238
Zip Code 11239,2011,Number,12802,11239
Zip Code 11239,2012,Number,12850,11239
Zip Code 11239,2013,Number,12879,11239
Zip Code 11239,2014,Number,12943,11239
Zip Code 11239,2015,Number,12924,11239
Zip Code 11239,2016,Number,12468,11239
Zip Code 11239,2017,Number,12713,11239
Zip Code 11239,2018,Number,13244,11239
Zip Code 11354,2011,Number,53050,11354
Zip Code 11354,2012,Number,55543,11354
Zip Code 11354,2013,Number,56258,11354
Zip Code 11354,2014,Number,56433,11354
Zip Code 11354,2015,Number,56908,11354
Zip Code 11354,2016,Number,58551,11354
Zip Code 11354,2017,Number,57566,11354
Zip Code 11354,2018,Number,55200,11354
Zip Code 11355,2011,Number,82505,11355
Zip Code 11355,2012,Number,83938,11355
Zip Code 11355,2013,Number,83221,11355
Zip Code 11355,2014,Number,83799,11355
Zip Code 11355,2015,Number,82790,11355
Zip Code 11355,2016,Number,82028,11355
Zip Code 11355,2017,Number,82890,11355
Zip Code 11355,2018,Number,80853,11355
Zip Code 11356,2011,Number,21721,11356
Zip Code 11356,2012,Number,22947,11356
Zip Code 11356,2013,Number,23037,11356
Zip Code 11356,2014,Number,23800,11356
Zip Code 11356,2015,Number,24631,11356
Zip Code 11356,2016,Number,24405,11356
Zip Code 11356,2017,Number,24069,11356
Zip Code 11356,2018,Number,23362,11356
Zip Code 11357,2011,Number,40516,11357
Zip Code 11357,2012,Number,40705,11357
Zip Code 11357,2013,Number,40872,11357
Zip Code 11357,2014,Number,40588,11357
Zip Code 11357,2015,Number,39737,11357
Zip Code 11357,2016,Number,39259,11357
Zip Code 11357,2017,Number,41393,11357
Zip Code 11357,2018,Number,39902,11357
Zip Code 11358,2011,Number,38668,11358
Zip Code 11358,2012,Number,39143,11358
Zip Code 11358,2013,Number,38317,11358
Zip Code 11358,2014,Number,37634,11358
Zip Code 11358,2015,Number,37486,11358
Zip Code 11358,2016,Number,37461,11358
Zip Code 11358,2017,Number,36959,11358
Zip Code 11358,2018,Number,37190,11358
Zip Code 11359,2011,Number,0,11359
Zip Code 11359,2012,Number,0,11359
Zip Code 11359,2013,Number,0,11359
Zip Code 11359,2014,Number,0,11359
Zip Code 11359,2015,Number,0,11359
Zip Code 11359,2016,Number,0,11359
Zip Code 11359,2017,Number,0,11359
Zip Code 11359,2018,Number,0,11359
Zip Code 11360,2011,Number,20953,11360
Zip Code 11360,2012,Number,20688,11360
Zip Code 11360,2013,Number,19865,11360
Zip Code 11360,2014,Number,19916,11360
Zip Code 11360,2015,Number,19605,11360
Zip Code 11360,2016,Number,19309,11360
Zip Code 11360,2017,Number,19501,11360
Zip Code 11360,2018,Number,19621,11360
Zip Code 11361,2011,Number,28926,11361
Zip Code 11361,2012,Number,29197,11361
Zip Code 11361,2013,Number,30597,11361
Zip Code 11361,2014,Number,30352,11361
Zip Code 11361,2015,Number,30207,11361
Zip Code 11361,2016,Number,29322,11361
Zip Code 11361,2017,Number,29072,11361
Zip Code 11361,2018,Number,27246,11361
Zip Code 11362,2011,Number,17492,11362
Zip Code 11362,2012,Number,18220,11362
Zip Code 11362,2013,Number,17865,11362
Zip Code 11362,2014,Number,17897,11362
Zip Code 11362,2015,Number,18139,11362
Zip Code 11362,2016,Number,18198,11362
Zip Code 11362,2017,Number,18443,11362
Zip Code 11362,2018,Number,18721,11362
Zip Code 11363,2011,Number,7052,11363
Zip Code 11363,2012,Number,7442,11363
Zip Code 11363,2013,Number,7354,11363
Zip Code 11363,2014,Number,7625,11363
Zip Code 11363,2015,Number,7662,11363
Zip Code 11363,2016,Number,7577,11363
Zip Code 11363,2017,Number,7423,11363
Zip Code 11363,2018,Number,6952,11363
Zip Code 11364,2011,Number,35372,11364
Zip Code 11364,2012,Number,35106,11364
Zip Code 11364,2013,Number,34751,11364
Zip Code 11364,2014,Number,34902,11364
Zip Code 11364,2015,Number,34949,11364
Zip Code 11364,2016,Number,35068,11364
Zip Code 11364,2017,Number,35885,11364
Zip Code 11364,2018,Number,36806,11364
Zip Code 11365,2011,Number,41283,11365
Zip Code 11365,2012,Number,41520,11365
Zip Code 11365,2013,Number,41924,11365
Zip Code 11365,2014,Number,43138,11365
Zip Code 11365,2015,Number,45041,11365
Zip Code 11365,2016,Number,44617,11365
Zip Code 11365,2017,Number,45565,11365
Zip Code 11365,2018,Number,44983,11365
Zip Code 11366,2011,Number,14160,11366
Zip Code 11366,2012,Number,13593,11366
Zip Code 11366,2013,Number,13499,11366
Zip Code 11366,2014,Number,13146,11366
Zip Code 11366,2015,Number,13192,11366
Zip Code 11366,2016,Number,14042,11366
Zip Code 11366,2017,Number,14308,11366
Zip Code 11366,2018,Number,14650,11366
Zip Code 11367,2011,Number,38835,11367
Zip Code 11367,2012,Number,39424,11367
Zip Code 11367,2013,Number,41022,11367
Zip Code 11367,2014,Number,41582,11367
Zip Code 11367,2015,Number,42667,11367
Zip Code 11367,2016,Number,42663,11367
Zip Code 11367,2017,Number,43496,11367
Zip Code 11367,2018,Number,41824,11367
Zip Code 11368,2011,Number,103401,11368
Zip Code 11368,2012,Number,104486,11368
Zip Code 11368,2013,Number,107962,11368
Zip Code 11368,2014,Number,110385,11368
Zip Code 11368,2015,Number,112709,11368
Zip Code 11368,2016,Number,112982,11368
Zip Code 11368,2017,Number,114647,11368
Zip Code 11368,2018,Number,112425,11368
Zip Code 11369,2011,Number,39677,11369
Zip Code 11369,2012,Number,40160,11369
Zip Code 11369,2013,Number,40761,11369
Zip Code 11369,2014,Number,39862,11369
Zip Code 11369,2015,Number,39001,11369
Zip Code 11369,2016,Number,37823,11369
Zip Code 11369,2017,Number,37325,11369
Zip Code 11369,2018,Number,34118,11369
Zip Code 11370,2011,Number,38370,11370
Zip Code 11370,2012,Number,37755,11370
Zip Code 11370,2013,Number,37244,11370
Zip Code 11370,2014,Number,36271,11370
Zip Code 11370,2015,Number,35507,11370
Zip Code 11370,2016,Number,34445,11370
Zip Code 11370,2017,Number,33789,11370
Zip Code 11370,2018,Number,32514,11370
Zip Code 11371,2011,Number,0,11371
Zip Code 11371,2012,Number,0,11371
Zip Code 11371,2013,Number,0,11371
Zip Code 11371,2014,Number,0,11371
Zip Code 11371,2015,Number,0,11371
Zip Code 11371,2016,Number,0,11371
Zip Code 11371,2017,Number,0,11371
Zip Code 11371,2018,Number,0,11371
Zip Code 11372,2011,Number,63520,11372
Zip Code 11372,2012,Number,62857,11372
Zip Code 11372,2013,Number,63320,11372
Zip Code 11372,2014,Number,63202,11372
Zip Code 11372,2015,Number,64754,11372
Zip Code 11372,2016,Number,64109,11372
Zip Code 11372,2017,Number,64298,11372
Zip Code 11372,2018,Number,61844,11372
Zip Code 11373,2011,Number,96474,11373
Zip Code 11373,2012,Number,97430,11373
Zip Code 11373,2013,Number,99159,11373
Zip Code 11373,2014,Number,100713,11373
Zip Code 11373,2015,Number,98554,11373
Zip Code 11373,2016,Number,96616,11373
Zip Code 11373,2017,Number,96353,11373
Zip Code 11373,2018,Number,93967,11373
Zip Code 11374,2011,Number,42888,11374
Zip Code 11374,2012,Number,42484,11374
Zip Code 11374,2013,Number,42297,11374
Zip Code 11374,2014,Number,41792,11374
Zip Code 11374,2015,Number,43399,11374
Zip Code 11374,2016,Number,43158,11374
Zip Code 11374,2017,Number,43540,11374
Zip Code 11374,2018,Number,42653,11374
Zip Code 11375,2011,Number,69266,11375
Zip Code 11375,2012,Number,69745,11375
Zip Code 11375,2013,Number,69757,11375
Zip Code 11375,2014,Number,69652,11375
Zip Code 11375,2015,Number,70723,11375
Zip Code 11375,2016,Number,71159,11375
Zip Code 11375,2017,Number,72937,11375
Zip Code 11375,2018,Number,73488,11375
Zip Code 11377,2011,Number,87143,11377
Zip Code 11377,2012,Number,87284,11377
Zip Code 11377,2013,Number,86316,11377
Zip Code 11377,2014,Number,88939,11377
Zip Code 11377,2015,Number,90615,11377
Zip Code 11377,2016,Number,90883,11377
Zip Code 11377,2017,Number,89688,11377
Zip Code 11377,2018,Number,86421,11377
Zip Code 11378,2011,Number,33672,11378
Zip Code 11378,2012,Number,32187,11378
Zip Code 11378,2013,Number,32268,11378
Zip Code 11378,2014,Number,30854,11378
Zip Code 11378,2015,Number,31756,11378
Zip Code 11378,2016,Number,33270,11378
Zip Code 11378,2017,Number,35844,11378
Zip Code 11378,2018,Number,37279,11378
Zip Code 11379,2011,Number,34529,11379
Zip Code 11379,2012,Number,35680,11379
Zip Code 11379,2013,Number,35822,11379
Zip Code 11379,2014,Number,35725,11379
Zip Code 11379,2015,Number,35476,11379
Zip Code 11379,2016,Number,36082,11379
Zip Code 11379,2017,Number,37524,11379
Zip Code 11379,2018,Number,37851,11379
Zip Code 11385,2011,Number,99295,11385
Zip Code 11385,2012,Number,99508,11385
Zip Code 11385,2013,Number,99379,11385
Zip Code 11385,2014,Number,100132,11385
Zip Code 11385,2015,Number,102209,11385
Zip Code 11385,2016,Number,103372,11385
Zip Code 11385,2017,Number,106598,11385
Zip Code 11385,2018,Number,106717,11385
Zip Code 11411,2011,Number,20426,11411
Zip Code 11411,2012,Number,19357,11411
Zip Code 11411,2013,Number,18722,11411
Zip Code 11411,2014,Number,19177,11411
Zip Code 11411,2015,Number,19208,11411
Zip Code 11411,2016,Number,19300,11411
Zip Code 11411,2017,Number,19990,11411
Zip Code 11411,2018,Number,20759,11411
Zip Code 11412,2011,Number,36932,11412
Zip Code 11412,2012,Number,36660,11412
Zip Code 11412,2013,Number,37176,11412
Zip Code 11412,2014,Number,37690,11412
Zip Code 11412,2015,Number,37832,11412
Zip Code 11412,2016,Number,37802,11412
Zip Code 11412,2017,Number,38833,11412
Zip Code 11412,2018,Number,37458,11412
Zip Code 11413,2011,Number,39922,11413
Zip Code 11413,2012,Number,39291,11413
Zip Code 11413,2013,Number,40385,11413
Zip Code 11413,2014,Number,41689,11413
Zip Code 11413,2015,Number,42560,11413
Zip Code 11413,2016,Number,42699,11413
Zip Code 11413,2017,Number,42895,11413
Zip Code 11413,2018,Number,42443,11413
Zip Code 11414,2011,Number,28480,11414
Zip Code 11414,2012,Number,28769,11414
Zip Code 11414,2013,Number,28094,11414
Zip Code 11414,2014,Number,28742,11414
Zip Code 11414,2015,Number,28700,11414
Zip Code 11414,2016,Number,28247,11414
Zip Code 11414,2017,Number,29203,11414
Zip Code 11414,2018,Number,29219,11414
Zip Code 11415,2011,Number,18677,11415
Zip Code 11415,2012,Number,19464,11415
Zip Code 11415,2013,Number,19145,11415
Zip Code 11415,2014,Number,19020,11415
Zip Code 11415,2015,Number,19403,11415
Zip Code 11415,2016,Number,19308,11415
Zip Code 11415,2017,Number,19900,11415
Zip Code 11415,2018,Number,19372,11415
Zip Code 11416,2011,Number,23852,11416
Zip Code 11416,2012,Number,24977,11416
Zip Code 11416,2013,Number,25950,11416
Zip Code 11416,2014,Number,25973,11416
Zip Code 11416,2015,Number,26625,11416
Zip Code 11416,2016,Number,27144,11416
Zip Code 11416,2017,Number,27567,11416
Zip Code 11416,2018,Number,27125,11416
Zip Code 11417,2011,Number,29928,11417
Zip Code 11417,2012,Number,30325,11417
Zip Code 11417,2013,Number,31004,11417
Zip Code 11417,2014,Number,31556,11417
Zip Code 11417,2015,Number,32415,11417
Zip Code 11417,2016,Number,31742,11417
Zip Code 11417,2017,Number,32425,11417
Zip Code 11417,2018,Number,31927,11417
Zip Code 11418,2011,Number,36005,11418
Zip Code 11418,2012,Number,36821,11418
Zip Code 11418,2013,Number,36828,11418
Zip Code 11418,2014,Number,36751,11418
Zip Code 11418,2015,Number,39308,11418
Zip Code 11418,2016,Number,39908,11418
Zip Code 11418,2017,Number,39267,11418
Zip Code 11418,2018,Number,38517,11418
Zip Code 11419,2011,Number,48138,11419
Zip Code 11419,2012,Number,48119,11419
Zip Code 11419,2013,Number,49193,11419
Zip Code 11419,2014,Number,48370,11419
Zip Code 11419,2015,Number,49306,11419
Zip Code 11419,2016,Number,51642,11419
Zip Code 11419,2017,Number,52392,11419
Zip Code 11419,2018,Number,49618,11419
Zip Code 11420,2011,Number,47243,11420
Zip Code 11420,2012,Number,48226,11420
Zip Code 11420,2013,Number,48449,11420
